Date,Adj Close,Volume,MACD,Signal,RSI,good news
2021-04-06,691.619995,28271800,-12.0998281838857,-20.8776191862255,52.7305136733439,FALSE
2021-04-07,670.969971,26309400,-10.5765952000968,-18.8174143889998,49.0997638902729,FALSE
2021-04-08,683.799988,23924300,-8.23917090567409,-16.7017656923346,51.3414995155415,FALSE
2021-04-09,677.02002,21437100,-6.85481403789947,-14.7323753614476,50.0861424346641,FALSE
2021-04-12,701.97998,29135700,-3.7009784971882,-12.5260959885957,54.4971541506262,FALSE
2021-04-13,762.320007,44652800,3.62560111444805,-9.29575656798698,63.0079755022386,FALSE
2021-04-14,732.22998,49017400,6.92413739006679,-6.05177777637622,57.2567382971327,FALSE
2021-04-15,738.849976,27848900,9.95764398332858,-2.84989342443526,58.161556046658,FALSE
2021-04-16,739.780029,27979500,12.2950377759603,0.179092815643846,58.2951278839574,FALSE
2021-04-19,714.630005,39686200,11.9799450975269,2.53926327202045,53.3363144653448,FALSE
2021-04-20,718.98999,35609000,11.9443590947938,4.42028243657511,54.0657938088669,FALSE
2021-04-21,744.119995,31215500,13.7850330345921,6.2932325561785,58.1287501006234,FALSE
2021-04-22,719.690002,35590300,13.1212307477149,7.65883219448578,53.2021161777993,FALSE
2021-04-23,729.400024,28370000,13.2262166853729,8.77230909266321,54.8404065768745,FALSE
2021-04-26,738.200012,31038500,13.8597378537902,9.78979484488861,56.3324120765602,FALSE
2021-04-27,704.73999,29437000,11.5289650728773,10.1376288904864,49.6196272855097,FALSE
2021-04-28,694.400024,22271000,8.74663623230015,9.85943035884911,47.7269120217932,FALSE
2021-04-29,677,28845400,5.07903609529762,8.90335150613882,44.6410160770102,FALSE
2021-04-30,709.440002,40758700,4.73548587861137,8.06977838063333,51.0018406197317,FALSE
2021-05-03,684.900024,27043100,2.45475186977035,6.94677307846073,46.6363979840876,FALSE
2021-05-04,673.599976,29739300,-0.2615507054727,5.50510832167405,44.7374860893277,FALSE
2021-05-05,670.940002,21901900,-2.59891901706817,3.8843028539256,44.2804259041485,FALSE
2021-05-06,663.539978,27784600,-4.99088848037434,2.10926458706561,42.9653212984874,FALSE
2021-05-07,672.369995,23469200,-6.10367358717679,0.466676952217135,45.0620119307963,FALSE
2021-05-10,629.039978,31392400,-10.3624818094618,-1.69915480011865,37.731823301824,FALSE
2021-05-11,617.200012,46503900,-14.5255626695487,-4.26443637400465,36.0081624771203,FALSE
2021-05-12,589.890015,33823600,-19.8002774896219,-7.37160459712809,32.3385481866099,FALSE
2021-05-13,571.690002,44184900,-25.159097516863,-10.9291031810751,30.1345137488451,FALSE
2021-05-14,589.73999,33370900,-27.6310047915748,-14.269483503175,34.8751282542613,FALSE
2021-05-17,576.830017,32390400,-30.2826564308325,-17.4721180887065,33.1429362243657,FALSE
2021-05-18,577.869995,36830600,-31.9320985706402,-20.3641141850932,33.4297788728187,FALSE
2021-05-19,563.460022,39578400,-34.0100114998841,-23.0932936480514,31.418355152909,FALSE
2021-05-20,586.780029,30821100,-33.3901420227973,-25.1526633230006,37.9274397342528,FALSE
2021-05-21,580.880005,26030600,-32.9946320447628,-26.721057067353,36.9713747704851,FALSE
2021-05-24,606.440002,34558100,-30.2697782324025,-27.4308013003629,43.603841803636,FALSE
2021-05-25,604.690002,28005900,-27.9295676588163,-27.5305545720536,43.2681294526078,FALSE
2021-05-26,619.130005,28639300,-24.6258746036269,-26.9496185783683,46.9009444265687,FALSE
2021-05-27,630.849976,26370600,-20.8219478896909,-25.7240844406328,49.7154043871649,FALSE
2021-05-28,625.219971,22737000,-18.0534934797446,-24.1899662484552,48.388566211254,FALSE
2021-06-01,623.900024,18084900,-15.7840335918407,-22.5087797171323,48.0646852044522,FALSE
2021-06-02,605.119995,23302800,-15.3242136729208,-21.07186650829,43.5938150894478,FALSE
2021-06-03,572.840027,30111900,-17.3643611703719,-20.3303654407064,37.1903161555117,FALSE
2021-06-04,599.049988,24036900,-16.6740597718465,-19.5991043069344,44.3395155274883,FALSE
2021-06-07,605.130005,22543700,-15.4581919664849,-18.7709218388445,45.8784637867819,FALSE
2021-06-08,603.590027,26053400,-14.4522745011278,-17.9071923713012,45.5350503655014,FALSE
2021-06-09,598.780029,16584600,-13.8831677860917,-17.1023874542593,44.4167204354081,FALSE
2021-06-10,610.119995,23919600,-12.3744610459795,-16.1568021726033,47.6792158587907,FALSE
2021-06-11,609.890015,16205300,-11.0697523345415,-15.139392204991,47.618172072397,FALSE
2021-06-14,617.690002,20424000,-9.29917244569924,-13.9713482531326,49.9582655505866,FALSE
2021-06-15,599.359985,17764100,-9.26821608326497,-13.0307218191591,44.8837418550107,TRUE
2021-06-16,604.869995,22144100,-8.69879686958268,-12.1643368292438,46.6383939826132,FALSE
2021-06-17,616.599976,22701400,-7.2178141367026,-11.1750322907356,50.2681351064386,FALSE
2021-06-18,623.309998,24560900,-5.43997332733272,-10.028020498055,52.2682963783358,FALSE
2021-06-21,620.830017,24812700,-4.1829173504492,-8.85899986853384,51.4447642571237,FALSE
2021-06-22,623.710022,19158900,-2.92063187168924,-7.67132626916492,52.3830462424687,FALSE
2021-06-23,656.570007,31099200,0.72293113157491,-5.99247478901695,61.5198257345624,FALSE
2021-06-24,679.820007,45982400,5.42403683348766,-3.70917246451603,66.428286493271,FALSE
2021-06-25,671.869995,32496700,8.41123792947644,-1.28509038571753,63.4480149061561,FALSE
2021-06-28,688.719971,21628200,11.9999407148866,1.3719158344033,66.8433995068392,FALSE
2021-06-29,680.76001,17381300,14.0398683363347,3.90550633478959,63.8270668877978,FALSE
2021-06-30,679.700012,18924900,15.393545483209,6.20311416447347,63.4166710649164,FALSE
2021-07-01,677.919983,18634500,16.1366971112933,8.18983075383743,62.687738483707,FALSE
2021-07-02,678.900024,27054500,16.6132243400056,9.87450947107106,62.940311838335,FALSE
2021-07-06,659.580017,23284500,15.2560502503641,10.9508176269297,55.031758174627,FALSE
2021-07-07,644.650024,18792000,12.8278825020653,11.3262306019568,49.8219046867904,FALSE
2021-07-08,652.809998,22773300,11.4302232747423,11.3470291365139,52.4703475904175,FALSE
2021-07-09,656.950012,18140500,10.5351896889508,11.1846612470013,53.8026154459852,FALSE
2021-07-12,685.700012,25927000,12.0073407007785,11.3491971377567,61.8085766046248,FALSE
2021-07-13,668.539978,20966100,11.6550079755634,11.4103593053181,55.6135691122118,FALSE
2021-07-14,653.380005,21641200,10.0368006384227,11.135647571939,50.7720387099114,FALSE
2021-07-15,650.599976,20209600,8.43282618751846,10.5950832950549,49.9138971074807,FALSE
2021-07-16,644.219971,16371000,6.57110419678122,9.79028747540016,47.9124721529362,FALSE
2021-07-19,646.219971,21297100,5.19714988270766,8.87165995686166,48.6081461572495,FALSE
2021-07-20,660.5,15487100,5.20061078327433,8.13745012214419,53.3943818301352,FALSE
2021-07-21,655.289978,13953300,4.72844180470668,7.45564845865669,51.509507734806,FALSE
2021-07-22,649.26001,15105700,3.82360037927947,6.72923884278125,49.3386365199067,TRUE
2021-07-23,643.380005,14604900,2.60204501315536,5.90380007685607,47.2475439004836,FALSE
2021-07-26,657.619995,25336600,2.75128664923295,5.27329739133145,52.498192274435,FALSE
2021-07-27,644.780029,32813300,1.81258937095481,4.58115578725612,47.8713489950018,FALSE
2021-07-28,646.97998,16006600,1.23198116294827,3.91132086239455,48.7055007201813,FALSE
2021-07-29,677.349976,30394600,3.18572676450515,3.76620204281667,58.5631196904259,FALSE
2021-07-30,687.200012,29600500,5.46589240943422,4.10614011614018,61.1695798364247,FALSE
2021-08-02,709.669983,33615800,8.98253392145045,5.08141887720223,66.3669087382901,FALSE
2021-08-03,709.73999,21620300,11.6409569303357,6.39332648782893,66.3820061863069,FALSE
2021-08-04,710.919983,17002600,13.6852369979199,7.85170858984713,66.6537169458794,FALSE
2021-08-05,714.630005,12919600,15.4268799796691,9.36674286781153,67.5419744371981,FALSE
2021-08-06,699.099976,15576200,15.3767474670262,10.5687437876545,60.3010087560772,FALSE
2021-08-09,713.76001,14715300,16.3316976697474,11.7213345640731,64.2024367539407,FALSE
2021-08-10,709.98999,13432300,16.5930194790619,12.6956715470708,62.5013483984115,FALSE
2021-08-11,707.820007,9800600,16.4355604922961,13.4436493361159,61.4914276448019,FALSE
2021-08-12,722.25,17459100,17.2760059073109,14.2101206503549,65.4853189952416,FALSE
2021-08-13,717.169983,16698900,17.3323534557435,14.8345672114326,63.0078006607579,FALSE
2021-08-16,686.169983,22677400,14.7060462249627,14.8088630141386,50.4615322403562,FALSE
2021-08-17,665.710022,23721300,10.848674198283,14.0168252509675,44.2051797897489,FALSE
2021-08-18,688.98999,20349400,9.55997647711502,13.125455496197,51.5637515901563,FALSE
2021-08-19,673.469971,14313500,7.2033032257483,11.9410250421073,47.1036123553339,FALSE
2021-08-20,680.26001,14781800,5.81647341085136,10.7161147158561,49.174929510847,TRUE
2021-08-23,706.299988,20264900,6.74090444008198,9.92107266070127,56.2502931102568,FALSE
2021-08-24,708.48999,13083100,7.56305535540412,9.44946919964184,56.7950377743595,FALSE
2021-08-25,711.200012,12645600,8.33718611407062,9.22701258252759,57.5002457964056,FALSE
2021-08-26,701.159973,13214300,8.04777335674021,8.99116473737012,53.9846330185494,FALSE
2021-08-27,711.919983,13762100,8.58766132912547,8.91046405572119,57.0177061414095,FALSE
2021-08-30,730.909973,18604200,10.4276563920583,9.21390252298862,61.802974320231,FALSE
2021-08-31,735.719971,20855400,12.1341178186632,9.79794558212353,62.9287673686156,FALSE
2021-09-01,734.090027,13204300,13.2027844541096,10.4789133565208,62.2591225957972,FALSE
2021-09-02,732.390015,12777300,13.7539863086148,11.1339279469396,61.523759032027,FALSE
2021-09-03,733.570007,15246100,14.1232294446673,11.7317882464851,61.8604922450497,FALSE
2021-09-07,752.919983,20039800,15.7951618453391,12.5444629662559,66.9660162275998,FALSE
2021-09-08,753.869995,18793000,17.0008629815311,13.4357429693109,67.1981810987581,FALSE
2021-09-09,754.859985,14077700,17.8307321568208,14.3147408068129,67.4548705136721,FALSE
2021-09-10,736.27002,15114300,16.7947551613148,14.8107436777133,58.2386330876705,FALSE
2021-09-13,743,22952500,16.3285635533107,15.1143076528328,60.3506449522981,FALSE
2021-09-14,744.48999,18524900,15.8960928227854,15.2706646868233,60.8230414066582,FALSE
2021-09-15,755.830017,15357700,16.2807279618578,15.4726773418302,64.3084326821702,FALSE
2021-09-16,756.98999,13923400,16.4890783760957,15.6759575486833,64.6548259335577,FALSE
2021-09-17,759.48999,28204200,16.6638363544746,15.8735333098416,65.4334654770266,FALSE
2021-09-20,730.169983,24757700,14.271935792185,15.5532138063102,51.1903967256746,TRUE
2021-09-21,739.380005,16330700,12.9699990919046,15.0365708634291,54.5379962929775,FALSE
2021-09-22,751.940002,15126300,12.80409404078,14.5900754988993,58.6981665772917,FALSE
2021-09-23,753.640015,11947500,12.6638094219129,14.204822283502,59.2418231884173,FALSE
2021-09-24,774.390015,21373000,14.0648535590179,14.1768285386052,65.2537516523268,FALSE
2021-09-27,791.359985,28070700,16.3559842811486,14.6126596871139,69.24869205266,FALSE
2021-09-28,777.559998,25381400,16.8637830716367,15.0628843640184,62.9139143689466,FALSE
2021-09-29,781.309998,20942900,17.3685965619435,15.5240268036035,63.8808435691877,FALSE
2021-09-30,775.47998,17956000,17.1011003214494,15.8394415071726,61.2089337003384,FALSE
2021-10-01,775.219971,17031400,16.6758977020144,16.006732746141,61.0862187225501,True
2021-10-04,781.530029,30483300,16.6560894765082,16.1366040922144,63.0236930056552,FALSE
2021-10-05,780.590027,18432600,16.3757713114934,16.1844375360702,62.5242783181271,FALSE
2021-10-06,782.75,14632800,16.1418358795131,16.1759172047588,63.2450171396931,FALSE
2021-10-07,793.609985,19195800,16.6409241777677,16.2689185993606,66.7114903530925,FALSE
2021-10-08,785.48999,16711100,16.1945587228075,16.25404662405,62.0028603165711,FALSE
2021-10-11,791.940002,14200300,16.1748196943024,16.2382012381005,64.1664420289855,TRUE
2021-10-12,805.719971,22020000,17.0742830002393,16.4054175905282,68.3171234662609,FALSE
2021-10-13,811.080017,14120100,18.0119940120106,16.7267328748247,69.7832845413415,FALSE
2021-10-14,818.320007,12247200,19.1189520524352,17.2051767103468,71.6890343962504,FALSE
2021-10-15,843.030029,18818000,21.7395169211162,18.1120447525007,77.0168386022786,FALSE
2021-10-18,870.109985,24207200,25.7051466624348,19.6306651344875,81.1937501735633,FALSE
2021-10-19,864.27002,17381100,28.0533192328418,21.3151959541584,77.9055308394709,FALSE
2021-10-20,865.799988,14032100,29.6954083608491,22.9912384354965,78.1551307433695,FALSE
2021-10-21,894,31481500,32.8931098216999,24.9716127127372,82.1563787248295,TRUE
2021-10-22,909.679993,22880800,36.274406877105,27.2321715456108,83.9200292331578,FALSE
2021-10-25,1024.859985,62852100,47.6983351925693,31.3254042750025,90.9758879225348,FALSE
2021-10-26,1018.429993,62415000,55.5922017737157,36.1787637747451,88.6375858715154,FALSE
2021-10-27,1037.859985,38526500,62.693296584885,41.4816703367731,89.514599241707,FALSE
2021-10-28,1077.040039,27213200,70.6678532764292,47.3189069247043,91.0198126826613,FALSE
2021-10-29,1114,29918400,79.0587666242039,53.6668788646043,92.1627626293968,FALSE
2021-11-01,1208.589966,56048700,92.2775277414155,61.3890086399665,94.1980094382945,FALSE
2021-11-02,1172,42737800,98.6636535199555,68.8439376159643,85.0022782445998,FALSE
2021-11-03,1213.859985,34628500,105.881914360464,76.2515329648643,86.6124340797816,FALSE
2021-11-04,1229.910034,25397400,111.610961214305,83.3234186147525,87.1807216704075,FALSE
2021-11-05,1222.089966,21579900,114.203787812451,89.4994924542922,85.2812237417963,FALSE
