Date,Open,High,Low,Close,Adj Close,Volume,good news,12 EMA,26 EMA,MACD,Signal,MACD-Signal,Gains,Losses,Gains Avg,Losses Avg,RS,RSI,MACD,Signal,MACD-Signal,RSI,12 DAY EMA
2020-04-17,154.455994,154.990005,149.531998,150.778,150.778,65641000,FALSE,127.55441282299,120.278411227322,7.27600159566784,0.148872968416118,7.12712862725172,1.73599299999998,0,4.2860686459288,1.93274552824784,2.2176062928545,68.9209956413639,7.27600159566784,0.148872968416118,7.12712862725172,68.9209956413639,127.55441282299
2020-04-20,146.539993,153.113998,142.442001,149.272003,149.272003,73733000,FALSE,130.89558054253,122.426084691965,8.46949585056505,1.81299754484591,6.65649830571915,0,1.50599699999998,3.97992088550531,1.90226349051585,2.09220273918313,67.6605939407397,8.46949585056505,1.81299754484591,6.65649830571915,67.6605939407397,130.89558054253
2020-04-21,146.024002,150.666,134.757996,137.343994,137.343994,101045500,FALSE,131.887644151371,123.531115011079,8.35652914029291,3.12170386393531,5.2348252763576,0,11.928009,3.69564082225494,2.61838816976472,1.41141824001864,58.5306280177979,8.35652914029291,3.12170386393531,5.2348252763576,58.5306280177979,131.887644151371
2020-04-22,140.796005,146.800003,137.742004,146.421997,146.421997,70827500,FALSE,134.123698435776,125.226735899147,8.89696253662903,4.27675559847405,4.62020693815498,9.078003,0,4.08009526352244,2.43136044335295,1.67811205231908,62.6602628842933,8.89696253662903,4.27675559847405,4.62020693815498,62.6602628842933,134.123698435776
2020-04-23,145.520004,146.800003,140.626007,141.126007,141.126007,66183500,FALSE,135.200976676426,126.404459684395,8.79651699203052,5.18070787718535,3.61580911484517,0,5.29599000000002,3.78865988755655,2.63597684025631,1.43728876130344,58.9708033009101,8.79651699203052,5.18070787718535,3.61580911484517,58.9708033009101,135.200976676426
2020-04-24,142.162003,146.145996,139.636002,145.029999,145.029999,66060000,FALSE,136.713133956976,127.784129263329,8.92900469364673,5.93036724047762,2.99863745316911,3.90399200000002,0,3.79689789558823,2.44769278023801,1.5512150569889,60.8029908235075,8.92900469364673,5.93036724047762,2.99863745316911,60.8029908235075,136.713133956976
2020-04-27,147.522003,159.897995,147,159.75,159.75,103407000,FALSE,140.257267194364,130.151971540119,10.1052956542447,6.76535292323103,3.33994273101363,14.720001,0,4.57711954590335,2.27285758164958,2.01381713612756,66.819486557008,10.1052956542447,6.76535292323103,3.33994273101363,66.819486557008,140.257267194364
2020-04-28,159.128006,161,151.337997,153.824005,153.824005,76110000,FALSE,142.344457626,131.905455500111,10.4390021258898,7.50008276376278,2.93891936212699,0,5.925995,4.25018243548169,2.53379596867461,1.67739726798322,62.6502943004323,10.4390021258898,7.50008276376278,2.93891936212699,62.6502943004323,142.344457626
2020-04-29,158.033997,160.639999,156.632004,160.102005,160.102005,81080000,FALSE,145.076387991231,133.994088796399,11.0822991948324,8.2165260499767,2.86577314485566,6.27799999999999,0,4.39502654723299,2.35281054234071,1.86798999245412,65.1323748468067,11.0822991948324,8.2165260499767,2.86577314485566,65.1323748468067,145.076387991231
2020-04-30,171.037994,173.964005,152.699997,156.376007,156.376007,142359500,FALSE,146.814790915657,135.652008663332,11.1627822523249,8.80577729044634,2.35700496187858,0,3.725998,4.08109607957349,2.45089536074494,1.66514496903412,62.4785889090899,11.1627822523249,8.80577729044634,2.35700496187858,62.4785889090899,146.814790915657
2020-05-01,151,154.554001,136.608002,140.264008,140.264008,162659000,FALSE,145.806978159402,135.993638243826,9.81333991557608,9.00728981547229,0.806050100103791,0,16.111999,3.78958921674681,3.42668847783459,1.10590421080283,52.5144593533639,9.81333991557608,9.00728981547229,0.806050100103791,52.5144593533639,145.806978159402
2020-05-04,140.199997,152.399994,139.600006,152.238007,152.238007,96185500,FALSE,146.796367211802,137.196924818357,9.59944239344435,9.1257203310667,0.473722062377648,11.973999,0,4.37418991555062,3.18192501513212,1.37469924487488,57.8894042199989,9.59944239344435,9.1257203310667,0.473722062377648,57.8894042199989,146.796367211802
2020-05-05,157.957993,159.783997,152.436005,153.641998,153.641998,84958500,FALSE,147.849541179217,138.415078387368,9.43446279184892,9.18746882322314,0.246993968625771,1.40399099999999,0,4.16203285015414,2.9546446569084,1.40864074480926,58.4828081084716,9.43446279184892,9.18746882322314,0.246993968625771,58.4828081084716,147.849541179217
2020-05-06,155.300003,157.960007,152.222,156.516006,156.516006,55616000,FALSE,149.182843459337,139.755887840156,9.42695561918183,9.23536618241488,0.191589436766945,2.874008,0,4.07003107514313,2.74359860998637,1.48346447630084,59.7336700587915,9.42695561918183,9.23536618241488,0.191589436766945,59.7336700587915,149.182843459337
2020-05-07,155.442001,159.279999,154.470001,156.007996,156.007996,57638500,FALSE,150.232866927132,140.959747703848,9.27311922328391,9.24291679058869,0.030202432695226,0,0.508010000000013,3.77931456977577,2.58391370927306,1.4626318813251,59.3930376852785,9.27311922328391,9.24291679058869,0.030202432695226,59.3930376852785,150.232866927132
2020-05-08,158.753998,164.800003,157.401993,163.884003,163.884003,80432500,FALSE,152.333041707573,142.657840688748,9.67520101882505,9.32937363623596,0.345827382589089,7.87600700000002,0,4.07193545764893,2.39934844432498,1.69710050546431,62.9231466171169,9.67520101882505,9.32937363623596,0.345827382589089,62.9231466171169,152.333041707573
2020-05-11,158.102005,164.800003,157,162.257996,162.257996,82598000,FALSE,153.859957752562,144.109704045137,9.75025370742478,9.41354965047372,0.336704056951053,0,1.62600700000002,3.78108292495972,2.34410976973034,1.61301444743976,61.7300240731618,9.75025370742478,9.41354965047372,0.336704056951053,61.7300240731618,153.859957752562
2020-05-12,165.399994,168.658005,161.600006,161.882004,161.882004,79534500,FALSE,155.094118713706,145.42617070846,9.66794800524596,9.46442932142817,0.203518683817791,0,0.375991999999997,3.51100557317688,2.20352992903532,1.59335506494072,61.4399118146647,9.66794800524596,9.46442932142817,0.203518683817791,61.4399118146647,155.094118713706
2020-05-13,164.166,165.199997,152.660004,158.192001,158.192001,95327500,FALSE,155.570715988521,146.371787767093,9.19892822142782,9.4113291014281,-0.212400880000279,0,3.69000299999999,3.26021946080711,2.30970657696136,1.41152971261667,58.5325449332767,9.19892822142782,9.4113291014281,-0.212400880000279,58.5325449332767,155.570715988521
2020-05-14,156,160.671997,152.800003,160.666,160.666,68411000,FALSE,156.35460583644,147.430618302864,8.92398753357679,9.31386078785784,-0.389873254281047,2.47399899999999,0,3.20406085646374,2.14472753574984,1.49392442772156,59.9025540275253,8.92398753357679,9.31386078785784,-0.389873254281047,59.9025540275253,156.35460583644
2020-05-15,158.070007,161.009995,157.309998,159.834,159.834,52592000,FALSE,156.889897246219,148.349387317466,8.5405099287525,9.15919061603677,-0.618680687284272,0,0.831999999999994,2.97519936671633,2.05096128319628,1.45063653375245,59.1942751922993,8.5405099287525,9.15919061603677,-0.618680687284272,59.1942751922993,156.889897246219
2020-05-18,165.556,166.944,160.776001,162.725998,162.725998,58329000,FALSE,157.787758900647,149.414321442098,8.37343745854827,9.00203998453907,-0.628602525990804,2.891998,0,2.96925641195088,1.90446404868226,1.55910342020128,60.9238144849438,8.37343745854827,9.00203998453907,-0.628602525990804,60.9238144849438,157.787758900647
2020-05-19,163.033997,164.414001,161.216003,161.602005,161.602005,48182500,FALSE,158.374565992855,150.317112816758,8.05745317609708,8.81312262285067,-0.75566944675359,0,1.12399300000001,2.7571666682401,1.84871611663353,1.49139537619267,59.8618505293931,8.05745317609708,8.81312262285067,-0.75566944675359,59.8618505293931,158.374565992855
2020-05-20,164.100006,165.199997,162.360001,163.112,163.112,36546500,FALSE,159.103401993954,151.264882237739,7.83851975621545,8.61820204952363,-0.779682293308181,1.509995,0,2.66808297765152,1.71666496544542,1.55422463401835,60.8491756487845,7.83851975621545,8.61820204952363,-0.779682293308181,60.8491756487845,159.103401993954
2020-05-21,163.199997,166.5,159.199997,165.520004,165.520004,61273000,FALSE,160.090571533346,152.320817183091,7.76975435025443,8.44851250966979,-0.678758159415359,2.40800400000001,0,2.64950590781927,1.59404603934217,1.66212633915684,62.4360427493188,7.76975435025443,8.44851250966979,-0.678758159415359,62.4360427493188,160.090571533346
2020-05-22,164.434006,166.356003,162.399994,163.376007,163.376007,49937500,FALSE,160.5960231436,153.139720132492,7.4563030111083,8.25007060995749,-0.79376759884919,0,2.14399700000001,2.46025548583218,1.63332825081773,1.50628355604603,60.100284838575,7.4563030111083,8.25007060995749,-0.79376759884919,60.100284838575,160.5960231436
2020-05-26,166.899994,166.919998,163.141998,163.774002,163.774002,40448500,FALSE,161.084942967662,153.92744471527,7.15749825239141,8.03155613844428,-0.874057886052871,0.397995000000009,0,2.3129511654156,1.5166619471879,1.52502749192339,60.3964708028478,7.15749825239141,8.03155613844428,-0.874057886052871,60.3964708028478,161.084942967662
2020-05-27,164.171997,165.542007,157,164.046005,164.046005,57747500,FALSE,161.540490972637,154.676967699325,6.86352327331247,7.79794956541792,-0.934426292105449,0.272003000000012,0,2.1671691536002,1.40832895096019,1.5388231223413,60.6116711636925,6.86352327331247,7.79794956541792,-0.934426292105449,60.6116711636925,161.540490972637
2020-05-28,162.701996,164.949997,160.337997,161.162003,161.162003,36278000,FALSE,161.48226205377,155.15734068456,6.32492136921002,7.50334392617634,-1.17842255696632,0,2.88400200000001,2.01237135691447,1.51373416874875,1.32940868909493,57.0706503894539,6.32492136921002,7.50334392617634,-1.17842255696632,57.0706503894539,161.48226205377
2020-05-29,161.75,167,160.841995,167,167,58822500,FALSE,162.331144814728,156.034574707926,6.29657010680259,7.26198916230159,-0.965419055498996,5.837997,0,2.28563033142058,1.40561029955241,1.62607682381696,61.920382871872,6.29657010680259,7.26198916230159,-0.965419055498996,61.920382871872,162.331144814728
2020-06-01,171.600006,179.800003,170.820007,179.619995,179.619995,74697500,FALSE,164.990967920155,157.781642877709,7.20932504244573,7.25145633833042,-0.042131295884689,12.619995,0,3.02379923631911,1.30520956387009,2.31671550685945,69.8496902151585,7.20932504244573,7.25145633833042,-0.042131295884689,69.8496902151585,164.990967920155
2020-06-02,178.940002,181.731995,174.199997,176.311996,176.311996,67828000,FALSE,166.732664547823,159.154261627508,7.57840292031491,7.31684565472732,0.2615572655876,0,3.307999,2.80781357658203,1.44826595216509,1.93874168786782,65.9718305923804,7.57840292031491,7.31684565472732,0.2615572655876,65.9718305923804,166.732664547823
2020-06-03,177.623993,179.587997,176.020004,176.591995,176.591995,39747500,FALSE,168.249484617389,160.445945581026,7.80353903636265,7.41418433105438,0.389354705308268,0.279999000000004,0,2.62725539254046,1.34481838415329,1.95361353138743,66.1431670266536,7.80353903636265,7.41418433105438,0.389354705308268,66.1431670266536,168.249484617389
2020-06-04,177.975998,179.149994,171.688004,172.876007,172.876007,44438500,FALSE,168.961257291637,161.366690871321,7.59456642031617,7.45026074890674,0.14430567140943,0,3.71598800000001,2.43959429307328,1.51418764242806,1.61115718073177,61.7028033632295,7.59456642031617,7.45026074890674,0.14430567140943,61.7028033632295,168.961257291637
2020-06-05,175.567993,177.304001,173.240005,177.132004,177.132004,39059500,FALSE,170.21829524677,162.534491843815,7.68380340295423,7.49696927971624,0.186834123237988,4.25599700000001,0,2.56933734356805,1.40603138225463,1.82736841865365,64.6314221591191,7.68380340295423,7.49696927971624,0.186834123237988,64.6314221591191,170.21829524677
2020-06-08,183.800003,190,181.832001,189.983994,189.983994,70873500,FALSE,173.259171978036,164.567788299829,8.69138367820676,7.73585215941434,0.955531518792419,12.85199,0,3.30381253331319,1.30560056923644,2.53049256500047,71.6753404351138,8.69138367820676,7.73585215941434,0.955531518792419,71.6753404351138,173.259171978036
2020-06-09,188.001999,190.888,184.785995,188.134003,188.134003,56941000,FALSE,175.547607519876,166.313433833175,9.23417368670144,8.03551646487176,1.19865722182968,0,1.84999099999999,3.06782592379082,1.34448560000526,2.28178414389771,69.528769835169,9.23417368670144,8.03551646487176,1.19865722182968,69.528769835169,175.547607519876
2020-06-10,198.376007,205.496002,196.5,205.009995,205.009995,92817000,FALSE,180.080282516818,169.179845771458,10.9004367453602,8.60850052096945,2.29193622439075,16.875992,0,4.0541235006629,1.2484509142906,3.24732310598414,76.4557587203319,10.9004367453602,8.60850052096945,2.29193622439075,76.4557587203319,180.080282516818
2020-06-11,198.039993,203.792007,194.399994,194.567993,194.567993,79582500,FALSE,182.309161052693,171.060449269869,11.2487117828238,9.13654277334032,2.11216900948347,0,10.442002,3.76454325061555,1.90513313469842,1.97600009261898,66.3978505081306,11.2487117828238,9.13654277334032,2.11216900948347,66.3978505081306,182.309161052693
2020-06-12,196,197.595993,182.520004,187.056,187.056,83817000,FALSE,183.039443967663,172.245304879508,10.7941390881548,9.46806203630321,1.32607705185158,0,7.51199299999999,3.49564730414301,2.3056231250771,1.51613993897034,60.2565825329564,10.7941390881548,9.46806203630321,1.32607705185158,60.2565825329564,183.039443967663
2020-06-15,183.557999,199.768005,181.699997,198.179993,198.179993,78486000,FALSE,185.368759203407,174.166392888433,11.2023663149736,9.8149228920373,1.38744342293633,11.123993,0,4.04052913956137,2.14093575900017,1.8872724800712,65.365236329363,11.2023663149736,9.8149228920373,1.38744342293633,65.365236329363,185.368759203407
2020-06-16,202.369995,202.576004,192.477997,196.425995,196.425995,70255500,FALSE,187.069872402883,175.815252304105,11.2546200987779,10.1028623333854,1.15175776539246,0,1.753998,3.75191991530698,2.11329734764301,1.77538665795968,63.9689843888222,11.2546200987779,10.1028623333854,1.15175776539246,63.9689843888222,187.069872402883
2020-06-17,197.542007,201,196.514008,198.358002,198.358002,49454000,FALSE,188.806507725516,177.485085614912,11.3214221106042,10.3465742888292,0.974847821775052,1.932007,0,3.6219261356422,1.96234753709708,1.84571084742723,64.8593952929516,11.3214221106042,10.3465742888292,0.974847821775052,64.8593952929516,188.806507725516
2020-06-18,200.600006,203.839996,198.893997,200.792007,200.792007,48759500,FALSE,190.650430690822,179.21152423603,11.4389064547918,10.5650407220217,0.873865732770099,2.43400500000001,0,3.53707462595347,1.82217985587586,1.94112266939386,65.999378046816,11.4389064547918,10.5650407220217,0.873865732770099,65.999378046816,190.650430690822
2020-06-19,202.556,203.194,198.268005,200.179993,200.179993,43398500,FALSE,192.116517199926,180.764744144472,11.3517730554539,10.7223871887082,0.629385866745793,0,0.612014000000016,3.28442643838537,1.73573943759901,1.89223472558104,65.4246596531303,11.3517730554539,10.7223871887082,0.629385866745793,65.4246596531303,192.116517199926
2020-06-22,199.990005,201.776001,198.003998,198.863998,198.863998,31812000,FALSE,193.154591169168,182.105429615252,11.0491615539163,10.7877420617498,0.261419492166508,0,1.31599499999999,3.04982454992927,1.70575769205623,1.78795884323571,64.1314647658357,11.0491615539163,10.7877420617498,0.261419492166508,64.1314647658357,193.154591169168
2020-06-23,199.776001,202.399994,198.802002,200.356003,200.356003,31826500,FALSE,194.262500681604,183.457323940048,10.8051767415558,10.791228997711,0.013947743844799,1.49200499999998,0,2.93855172493432,1.58391785690935,1.8552425001813,64.9767051332242,10.8051767415558,10.791228997711,0.013947743844799,64.9767051332242,194.262500681604
2020-06-24,198.822006,200.175995,190.628006,192.169998,192.169998,54798000,FALSE,193.940577192126,184.102707203748,9.83786998837812,10.6005571958444,-0.762687207466295,0,8.18600499999999,2.7286551731533,2.05549550998726,1.32749264588285,57.0353100032809,9.83786998837812,10.6005571958444,-0.762687207466295,57.0353100032809,193.940577192126
2020-06-25,190.854004,197.195999,187.429993,197.195999,197.195999,46272500,FALSE,194.441411316415,185.072580670137,9.36883064627736,10.354211885931,-0.985381239653641,5.02600100000001,0,2.89275130364235,1.90867440213102,1.51558133771407,60.2477572476863,9.36883064627736,10.354211885931,-0.985381239653641,60.2477572476863,194.441411316415
2020-06-26,198.955994,199,190.973999,191.947998,191.947998,44274500,FALSE,194.057809267735,185.58187084272,8.47593842501578,9.97855719374796,-1.50261876873217,0,5.24800099999999,2.68612621052504,2.14719773055024,1.25099154693904,55.5751330403783,8.47593842501578,9.97855719374796,-1.50261876873217,55.5751330403783,194.057809267735
2020-06-29,193.802002,202,189.703995,201.869995,201.869995,45132000,FALSE,195.259683995776,186.788398558074,8.47128543770236,9.67710284253884,-1.20581740483648,9.92199699999998,0,3.20297412405896,1.99382646408236,1.60644578741365,61.633577616349,8.47128543770236,9.67710284253884,-1.20581740483648,61.633577616349,195.259683995776
2020-06-30,201.300003,217.537994,200.746002,215.962006,215.962006,84592500,FALSE,198.444656611811,188.949406516735,9.49525009507559,9.64073229304619,-0.145482197970601,14.092011,0,3.98076247234046,1.85141028807648,2.15012442027438,68.2552221250709,9.49525009507559,9.64073229304619,-0.145482197970601,68.2552221250709,198.444656611811
2020-07-01,216.600006,227.065994,216.100006,223.925995,223.925995,66634500,FALSE,202.364862517686,191.540264922903,10.8245975947831,9.87750535339357,0.947092241389514,7.963989,0,4.26527865288757,1.71916669607102,2.48101517010273,71.2727480021155,10.8245975947831,9.87750535339357,0.947092241389514,71.2727480021155,202.364862517686
2020-07-02,244.296005,245.600006,237.119995,241.731995,241.731995,86250500,FALSE,208.421344438042,195.25817085454,13.1631735835023,10.5346389994153,2.62853458408698,17.806,0,5.23247303482418,1.59636907492309,3.27773390064968,76.6231368471021,13.1631735835023,10.5346389994153,2.62853458408698,76.6231368471021,208.421344438042
2020-07-06,255.337997,275.558014,253.207993,274.31601,274.31601,102849500,FALSE,218.558985293728,201.114307087537,17.4446782061911,11.9166468407705,5.5280313654206,32.584015,0,7.18615460376531,1.48234271242858,4.84783616063518,82.8996577104619,17.4446782061911,11.9166468407705,5.5280313654206,82.8996577104619,218.558985293728
2020-07-07,281.002014,285.899994,267.34201,277.971985,277.971985,107448500,FALSE,227.699446787,206.807468414386,20.8919783726146,13.7117131471393,7.18026522547529,3.65597500000001,0,6.93399891778207,1.37646109011225,5.03755534216851,83.4370048251876,20.8919783726146,13.7117131471393,7.18026522547529,83.4370048251876,227.699446787
2020-07-08,281,283.451996,262.268005,273.175995,273.175995,81556500,FALSE,234.69583881977,211.723655568876,22.9721832508938,15.5638071678902,7.40837608300359,0,4.79599000000002,6.43871328079764,1.62071315510424,3.97276548321935,79.8904653079959,22.9721832508938,15.5638071678902,7.40837608300359,79.8904653079959,234.69583881977
2020-07-09,279.39801,281.712006,270.256012,278.855988,278.855988,58588000,FALSE,241.48970792442,216.696420934144,24.7932869902762,17.4097031323674,7.38358385790878,5.67999300000002,0,6.38451897502638,1.50494792973965,4.24235207668008,80.9245929046168,24.7932869902762,17.4097031323674,7.38358385790878,80.9245929046168,241.48970792442
2020-07-10,279.200012,309.783997,275.201996,308.929993,308.929993,116688000,FALSE,251.865136397586,223.528537383467,28.3365990141196,19.5950823087178,8.74151670540179,30.074005,0,8.07662511966736,1.39745164904396,5.77953815088546,85.2497326846757,28.3365990141196,19.5950823087178,8.74151670540179,85.2497326846757,251.865136397586
2020-07-13,331.799988,358.997986,294.221985,299.411987,299.411987,194927000,FALSE,259.180036490265,229.149533651358,30.0305028389073,21.6821664147557,8.34833642415157,0,9.51800600000001,7.4997233254054,1.97749124554082,3.79254438790414,79.1342568986134,30.0305028389073,21.6821664147557,8.34833642415157,79.1342568986134,259.180036490265
2020-07-14,311.200012,318,286.200012,303.359985,303.359985,117090500,FALSE,265.976951645609,234.646604121628,31.3303475239813,23.6118026366008,7.71854488738045,3.94799799999998,0,7.24602865930502,1.83624187085933,3.9461188497537,79.7821275554307,31.3303475239813,23.6118026366008,7.71854488738045,79.7821275554307,265.976951645609
2020-07-15,308.600006,310,291.399994,309.201996,309.201996,81839000,FALSE,272.626958469362,240.169225742248,32.4577327271135,25.3809886547034,7.07674407241014,5.84201100000001,0,7.14574168364037,1.70508173722652,4.19084993266282,80.7353321137716,32.4577327271135,25.3809886547034,7.07674407241014,80.7353321137716,272.626958469362
2020-07-16,295.432007,306.34201,293.200012,300.127991,300.127991,71504000,FALSE,276.857886550998,244.610615761341,32.2472707896574,26.7542450816942,5.49302570796323,0,9.074005,6.63533156338035,2.2314333988532,2.97357365305657,74.8337369000125,32.2472707896574,26.7542450816942,5.49302570796323,74.8337369000125,276.857886550998
2020-07-17,302.690002,307.502014,298,300.167999,300.167999,46650000,FALSE,280.444057696998,248.725977482723,31.7180802142755,27.7470121082105,3.97106810606506,0.040008,0,6.16423702313889,2.07204529893511,2.9749528286408,74.8424687509577,31.7180802142755,27.7470121082105,3.97106810606506,74.8424687509577,280.444057696998
2020-07-20,303.802002,330,297.600006,328.600006,328.600006,85607000,FALSE,287.85266512823,254.642572187706,33.2100929405231,28.839628274673,4.37046466585008,28.432007,0,7.75479202148612,1.92404206329689,4.03046906791533,80.1211380787914,33.2100929405231,28.839628274673,4.37046466585008,80.1211380787914,287.85266512823
2020-07-21,327.985992,335,311.600006,313.671997,313.671997,80536000,FALSE,291.824870031579,259.015122173802,32.8097478577765,29.6336521912937,3.17609566648284,0,14.928009,7.20087830566568,2.85289684448997,2.52405842138082,71.6236259327343,32.8097478577765,29.6336521912937,3.17609566648284,71.6236259327343,291.824870031579
2020-07-22,319.799988,325.283997,312.399994,318.466003,318.466003,70805500,FALSE,295.923505872874,263.418891123891,32.5046147489834,30.2078447028316,2.29677004615175,4.79400600000002,0,7.02895885526099,2.64911849845498,2.65331990975883,72.6276366510149,32.5046147489834,30.2078447028316,2.29677004615175,72.6276366510149,295.923505872874
2020-07-23,335.790009,337.799988,296.153992,302.614014,302.614014,121642500,FALSE,296.952814815509,266.322233559158,30.6305812563507,30.2923920135355,0.338189242815293,0,15.851989,6.52689036559949,3.59218067713676,1.81697162593779,64.500884893823,30.6305812563507,30.2923920135355,0.338189242815293,64.500884893823,296.952814815509
2020-07-24,283.201996,293,273.308014,283.399994,283.399994,96983000,FALSE,294.867765459277,267.587252851073,27.2805126082044,29.6900161324692,-2.40950352426486,0,19.21402,6.06068391091381,4.70802634305557,1.2873088358678,56.2804994096654,27.2805126082044,29.6900161324692,-2.40950352426486,56.2804994096654,294.867765459277
2020-07-27,287,309.588013,282.600006,307.920013,307.920013,80243500,FALSE,296.875803542465,270.574864713956,26.3009388285091,29.0122006716772,-2.71126184316815,24.520019,0,7.37920784584854,4.37173874712303,1.68793431462589,62.7967099285616,26.3009388285091,29.0122006716772,-2.71126184316815,62.7967099285616,296.875803542465
2020-07-28,300.799988,312.940002,294.884003,295.298004,295.298004,79043500,FALSE,296.633065151317,272.406208364774,24.2268567865426,28.0551318946503,-3.82827510810773,0,12.622009,6.85212157114507,4.96104376518567,1.38118547133773,58.0041113119085,24.2268567865426,28.0551318946503,-3.82827510810773,58.0041113119085,296.633065151317
2020-07-29,300.200012,306.962006,297.399994,299.821991,299.821991,47134500,FALSE,297.123669128037,274.437007078494,22.6866620495427,26.9814379256288,-4.29477587608607,4.52398700000003,0,6.68582624463471,4.60668349624383,1.45133179869773,59.2058488152746,22.6866620495427,26.9814379256288,-4.29477587608607,59.2058488152746,297.123669128037
2020-07-30,297.600006,302.64801,294.200012,297.497986,297.497986,38105000,FALSE,297.181256339108,276.145227739347,21.0360285997617,25.7923560604553,-4.75632746069368,0,2.324005,6.20826722716081,4.44363503222642,1.39711456547102,58.283178684724,21.0360285997617,25.7923560604553,-4.75632746069368,58.283178684724,297.181256339108
2020-07-31,303,303.410004,284.196014,286.152008,286.152008,61041000,FALSE,295.484448902323,276.886470721617,18.5979781807052,24.3534804845053,-5.75550230380013,0,11.345978,5.76481956807789,4.93665952992453,1.16775717124775,53.8693718436919,18.5979781807052,24.3534804845053,-5.75550230380013,53.8693718436919,295.484448902323
2020-08-03,289.839996,301.962006,288.876007,297,297,44046500,FALSE,295.717610609657,278.376361779275,17.3412488303822,22.9510341536807,-5.60978532329849,10.847992,0,6.12790331321518,4.58404099207278,1.33679068834948,57.2062656280815,17.3412488303822,22.9510341536807,-5.60978532329849,57.2062656280815,295.717610609657
2020-08-04,299.002014,305.481995,292.399994,297.399994,297.399994,42075000,FALSE,295.976438823556,279.785519721551,16.1909191020051,21.5990111433456,-5.40809204134046,0.399993999999992,0,5.71876693369981,4.25660949263901,1.34350283801916,57.3288334122417,16.1909191020051,21.5990111433456,-5.40809204134046,57.3288334122417,295.976438823556
2020-08-05,298.597992,299.967987,293.661987,297.003998,297.003998,24739000,FALSE,296.134524850702,281.060962556992,15.0735622937097,20.2939213734184,-5.22035907970871,0,0.395995999999968,5.31028358129268,3.98085138602193,1.33395675104547,57.1543046137397,15.0735622937097,20.2939213734184,-5.22035907970871,57.1543046137397,296.134524850702
2020-08-06,298.165985,303.462006,295.451996,297.915985,297.915985,29961500,FALSE,296.408595642901,282.309482737955,14.099112904946,19.0549596797239,-4.95584677477795,0.911986999999954,0,4.99611953977177,3.69650485844894,1.35157932454826,57.4753873041429,14.099112904946,19.0549596797239,-4.95584677477795,57.4753873041429,296.408595642901
2020-08-07,299.90799,299.950012,283.002014,290.541992,290.541992,44482000,FALSE,295.506041236301,282.919298238848,12.5867429974536,17.7613163432699,-5.17457334581626,0,7.37399299999998,4.6392538583595,3.95918258284544,1.171770627215,53.9546217510841,12.5867429974536,17.7613163432699,-5.17457334581626,53.9546217510841,295.506041236301
2020-08-10,289.600006,291.5,277.167999,283.713989,283.713989,37611500,FALSE,293.691879353793,282.978164221155,10.7137151326382,16.3517961011435,-5.63808096850534,0,6.82800299999997,4.3078785827624,4.16409832692791,1.0345285448484,50.848563784859,10.7137151326382,16.3517961011435,-5.63808096850534,50.848563784859,293.691879353793
2020-08-11,279.200012,284,273,274.877991,274.877991,43129000,FALSE,290.797434991671,282.378151389958,8.41928360171283,14.7652936012574,-6.34600999954455,0,8.83599800000002,4.00017296970794,4.49780544643306,0.889361048926702,47.0720537735191,8.41928360171283,14.7652936012574,-6.34600999954455,47.0720537735191,290.797434991671
2020-08-12,294,317,287,310.951996,310.951996,109147000,FALSE,293.89813668526,284.494732472184,9.40340421307656,13.6929157236212,-4.28951151054466,36.074005,0,6.29116097187166,4.1765336288307,1.50631158059967,60.1007309809128,9.40340421307656,13.6929157236212,-4.28951151054466,60.1007309809128,293.89813668526
2020-08-13,322.200012,330.235992,313.451996,324.200012,324.200012,102126500,FALSE,298.559963656759,287.435864289059,11.1240993676996,13.1791524524369,-2.05505308473728,13.248016,0,6.78807918816654,3.87820979819993,1.7503125259797,63.6404957417053,11.1240993676996,13.1791524524369,-2.05505308473728,63.6404957417053,298.559963656759
2020-08-14,332.997986,333.76001,325.328003,330.141998,330.141998,62888000,FALSE,303.418738171103,290.599281600981,12.8194565701229,13.1072132759741,-0.287756705851201,5.94198599999999,0,6.72764396044036,3.60119481261422,1.86816995761375,65.1345626382623,12.8194565701229,13.1072132759741,-0.287756705851201,65.1345626382623,303.418738171103
2020-08-17,335.399994,369.171997,334.56601,367.127991,367.127991,101211500,FALSE,313.220161683241,296.268074889797,16.9520867934446,13.8761879794682,3.07589881397641,36.985993,0,8.88895460612319,3.34396661171321,2.65820674614007,72.6642021789735,16.9520867934446,13.8761879794682,3.07589881397641,72.6642021789735,313.220161683241
2020-08-18,379.798004,384.779999,369.022003,377.417999,377.417999,82372500,FALSE,323.096752039666,302.279180379442,20.8175716602243,15.2644647156194,5.55310694460488,10.290008,0,8.98902984854296,3.10511185373369,2.89491337896065,74.3254880737078,20.8175716602243,15.2644647156194,5.55310694460488,74.3254880737078,323.096752039666
2020-08-19,373,382.200012,368.242004,375.705994,375.705994,61026500,FALSE,331.190481572025,307.718203610594,23.4722779614309,16.9060273647817,6.56625059664918,0,1.71200500000003,8.34695628793275,3.00560422132415,2.77713087728345,73.5248782081067,23.4722779614309,16.9060273647817,6.56625059664918,73.5248782081067,331.190481572025
2020-08-20,372.135986,404.39801,371.411987,400.365997,400.365997,103059000,FALSE,341.832868560944,314.58100312092,27.2518654400237,18.9751949798301,8.2766704601936,24.660003,0,9.51217391022327,2.79091820551528,3.40825965140281,77.3153108238128,27.2518654400237,18.9751949798301,8.2766704601936,77.3153108238128,341.832868560944
